property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,pivotal devaan,sector 84,0.34,5831.0,2.0,2.0,1,3.0,Relatively New,533.0,0.0,0.0,1.0,0.0,0.0,1,75
flat,m3m woodshire,sector 107,0.9,6590.0,2.0,2.0,3+,10.0,Relatively New,1236.0,0.0,0.0,0.0,0.0,1.0,0,49
flat,indiabulls centrum park,sector 103,1.34,7486.0,3.0,3.0,3+,13.0,Relatively New,1560.0,1.0,0.0,0.0,0.0,0.0,1,93
flat,emaar mgf emerald floors premier,sector 65,2.7,16363.0,3.0,3.0,3,5.0,Relatively New,1650.064169162134,0.0,1.0,1.0,0.0,0.0,0,108
house,independent,sector 25,4.35,32222.0,5.0,4.0,3,3.0,Old Property,1350.0,0.0,1.0,0.0,0.0,0.0,1,49
flat,paras dews,sector 106,1.28,7272.0,3.0,4.0,3+,24.0,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,1,49
flat,ats tourmaline,sector 109,2.1,8123.0,3.0,4.0,3+,11.0,Relatively New,2100.0,0.0,1.0,0.0,0.0,0.0,0,165
flat,satya element one,sector 49,0.94,14009.0,1.0,2.0,2,2.0,Moderately Old,746.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,godrej,sector 79,1.91,8511.0,3.0,4.0,3+,7.0,Relatively New,2031.0,0.0,1.0,0.0,0.0,0.0,1,158
house,vatika india next,sector 82,7.0,21605.0,4.0,4.0,3+,3.0,Relatively New,3900.0,0.0,1.0,0.0,0.0,0.0,2,105
flat,vatika city,sector 49,1.69,8622.0,3.0,3.0,3,3.0,Moderately Old,2178.0,0.0,0.0,0.0,1.0,0.0,1,136
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2,4.0,Under Construction,1278.0,0.0,0.0,0.0,0.0,0.0,1,16
flat,smart world gems,sector 89,1.05,9519.0,2.0,2.0,2,4.0,Under Construction,1103.0,1.0,0.0,0.0,0.0,1.0,1,38
house,dlf city phase 1,sector 26,5.5,30556.0,4.0,4.0,3+,2.0,Moderately Old,1800.0,0.0,0.0,1.0,1.0,0.0,1,49
flat,trisara our homes 3,sohna road,0.4,6561.0,2.0,2.0,1,0.0,New Property,669.0,0.0,0.0,0.0,0.0,0.0,0,90
flat,emaar mgf emerald floors premier,sector 65,3.0,15189.0,4.0,4.0,3+,2.0,Relatively New,1975.1135690302192,0.0,1.0,0.0,0.0,0.0,1,87
flat,microtek greenburg,sector 86,1.25,8445.0,2.0,2.0,3,13.0,Moderately Old,1339.0,1.0,0.0,0.0,0.0,0.0,1,6
house,independent,sector 17,3.5,24306.0,2.0,6.0,3+,3.0,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,1,0
house,eros rosewood villas,sector 49,2.75,19841.0,3.0,3.0,1,2.0,Old Property,1386.0,0.0,0.0,0.0,0.0,1.0,0,80
flat,godrej nature plus,sector 33,1.67,10500.0,3.0,2.0,2,18.0,Under Construction,1857.0,0.0,0.0,0.0,0.0,0.0,1,67
flat,adani m2k oyster grande,sector 102,2.35,8468.0,3.0,3.0,3,14.0,Relatively New,2351.0,1.0,1.0,0.0,0.0,0.0,0,165
house,independent,sector 57,3.15,20349.0,5.0,4.0,3+,2.0,Moderately Old,1548.0,0.0,0.0,1.0,0.0,0.0,0,60
flat,signature global synera,sector 81,0.31,7434.0,1.0,1.0,1,13.0,Relatively New,366.0,0.0,0.0,0.0,0.0,0.0,2,123
flat,pareena mi casa,sector 68,1.15,9236.0,2.0,2.0,3,8.0,New Property,1127.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,sare crescent parc,sector 92,1.0,5128.0,4.0,3.0,2,1.0,Relatively New,2167.0,0.0,0.0,0.0,0.0,0.0,1,49
house,iffco nagar and 17b rwa,sector 17,2.98,20566.0,2.0,6.0,3+,3.0,Relatively New,1449.0,1.0,0.0,0.0,1.0,0.0,1,78
flat,tata primanti,sector 72,5.25,15648.0,4.0,4.0,3+,30.0,New Property,3000.0,0.0,1.0,0.0,0.0,0.0,0,174
flat,bestech altura,sector 79,2.69,12500.0,3.0,4.0,3+,3.0,New Property,2152.0,0.0,1.0,0.0,0.0,0.0,1,49
house,independent,sector 7,2.0,13889.0,2.0,2.0,2,2.0,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,1,22
flat,krrish florence estate,sector 70,1.25,6703.0,3.0,3.0,3,18.0,Under Construction,1688.0,0.0,0.0,0.0,0.0,0.0,1,51
flat,tulip violet,sector 69,1.32,8411.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,1,86
house,independent,sector 50,12.5,40611.0,6.0,5.0,3,4.0,Moderately Old,3078.0,1.0,1.0,0.0,1.0,0.0,0,23
flat,signature signum 95a,sector 95,0.4,7782.0,2.0,2.0,2,3.0,New Property,571.0,0.0,0.0,0.0,0.0,0.0,0,44
flat,wings apartment,sector 9,1.2,6666.0,4.0,3.0,2,4.0,Moderately Old,2000.0,0.0,0.0,0.0,0.0,0.0,0,23
flat,vatika gurgaon,sector 83,0.75,6024.0,2.0,2.0,2,19.0,Relatively New,1150.0,0.0,0.0,0.0,0.0,1.0,0,105
flat,the center court,sector 88a,2.1,12173.0,4.0,4.0,3,0.0,New Property,1745.0,1.0,1.0,0.0,0.0,0.0,1,142
flat,dlf new town heights,sector 90,1.99,7297.0,4.0,4.0,3+,9.0,Relatively New,3030.0,0.0,1.0,0.0,1.0,0.0,0,102
flat,ashiana anmol,sector 33,1.1,8627.0,2.0,2.0,2,4.0,Under Construction,1275.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,antriksh heights,sector 84,1.05,5011.0,4.0,4.0,3+,3.0,New Property,1896.0,1.0,0.0,0.0,0.0,0.0,1,66
flat,kiran residency,sector 56,1.55,6888.0,3.0,3.0,3+,5.0,Moderately Old,1900.0,0.0,1.0,0.0,1.0,0.0,0,92
flat,kw royal court,sector 39,2.0,6250.0,5.0,4.0,3,9.0,Old Property,3556.0,0.0,1.0,0.0,0.0,0.0,2,49
flat,apartment,sector 92,0.75,4687.0,3.0,4.0,3,2.0,Moderately Old,1778.0,1.0,0.0,0.0,0.0,0.0,1,113
flat,dlf regal gardens,sector 90,1.26,7403.0,3.0,3.0,3,6.0,Relatively New,1603.0,0.0,0.0,0.0,0.0,1.0,0,28
flat,bptp terra,sector 37d,1.71,7804.0,3.0,3.0,3+,7.0,Relatively New,2191.0,1.0,0.0,0.0,0.0,0.0,1,38
house,independent,sector 110,3.2,13519.0,3.0,3.0,2,1.0,Old Property,2367.0,0.0,0.0,0.0,0.0,0.0,0,36
flat,emaar gurgaon greens,sector 102,1.49,9030.0,3.0,3.0,3,10.0,Relatively New,1315.0,0.0,0.0,0.0,0.0,0.0,0,159
house,hero homes,sector 104,1.95,21196.0,3.0,5.0,3+,2.0,Moderately Old,920.0,0.0,0.0,0.0,0.0,0.0,1,64
flat,pioneer park,sector 61,3.6,12627.0,4.0,4.0,3,3.0,Moderately Old,2580.0,0.0,1.0,0.0,0.0,0.0,0,121
house,independent,sector 23,4.0,16006.0,3.0,3.0,2,2.0,Moderately Old,2430.0,0.0,1.0,0.0,0.0,0.0,0,115
flat,sare crescent parc,sector 92,1.44,7068.0,4.0,4.0,3,8.0,Relatively New,2267.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,irwo westend towers,sector 47,0.65,12059.0,1.0,1.0,2,3.0,Old Property,599.0,0.0,0.0,0.0,0.0,0.0,1,56
flat,dlf regal gardens,sector 90,1.29,7103.0,3.0,3.0,3+,12.0,Relatively New,1817.0,0.0,1.0,0.0,0.0,0.0,1,152
flat,dlf park place,sector 54,6.75,24963.0,4.0,4.0,2,8.0,Moderately Old,2076.0,0.0,1.0,0.0,0.0,0.0,2,135
flat,aipl the peaceful homes,sector 70a,2.5,11627.0,3.0,3.0,3+,15.0,Relatively New,1723.0,0.0,0.0,0.0,0.0,1.0,0,174
flat,essel towers,sector 14,2.75,12500.0,4.0,5.0,3+,8.0,Old Property,2200.0,1.0,1.0,0.0,0.0,0.0,2,128
flat,experion the heartsong,sector 108,1.6,7988.0,3.0,4.0,3+,3.0,Relatively New,1500.29,0.0,1.0,0.0,0.0,0.0,0,60
flat,bestech park view grand spa,sector 81,2.91,9136.0,4.0,5.0,2,6.0,Relatively New,3017.0,0.0,1.0,0.0,0.0,0.0,0,101
house,independent,sector 38,2.1,23333.0,2.0,7.0,3+,3.0,Relatively New,900.0,1.0,0.0,1.0,1.0,0.0,1,27
house,independent,sector 37d,1.16,7537.0,1.0,1.0,0,1.0,Relatively New,1535.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,raheja vedaanta,sector 108,1.5,5263.0,3.0,4.0,0,12.0,Relatively New,2850.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,la vida by tata housing,sector 113,2.78,10334.0,3.0,4.0,3+,5.0,Relatively New,2350.0,0.0,1.0,0.0,0.0,0.0,1,174
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3.0,3.0,3,4.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,0,83
flat,signature global city 81,sector 81,0.82,8639.0,2.0,2.0,3,2.0,Relatively New,955.0,0.0,0.0,0.0,0.0,0.0,1,53
flat,m3m merlin,sector 67,3.4,14418.0,3.0,4.0,3,16.0,Relatively New,2016.0,0.0,1.0,0.0,0.0,0.0,0,174
flat,tulip violet,sector 69,3.25,10105.0,4.0,5.0,3+,14.0,Relatively New,2910.0,0.0,0.0,0.0,1.0,1.0,1,20
flat,bestech park view spa next,sector 67,2.32,11989.0,3.0,4.0,3+,14.0,Moderately Old,1764.0,0.0,1.0,0.0,0.0,0.0,0,59
flat,la vida by tata housing,sector 113,2.4,10825.0,3.0,4.0,3+,5.0,Relatively New,1940.0,0.0,1.0,0.0,0.0,0.0,1,49
flat,m3m woodshire,sector 107,0.9,5867.0,2.0,2.0,3,8.0,Relatively New,1281.0,1.0,0.0,0.0,0.0,0.0,0,74
flat,orchid island,sector 51,0.71,7891.0,2.0,2.0,1,4.0,Relatively New,1007.0,0.0,0.0,0.0,0.0,0.0,1,23
flat,emaar mgf palm hills,sector 77,1.08,5400.0,3.0,4.0,3+,5.0,Relatively New,1810.0,1.0,1.0,0.0,0.0,1.0,0,167
flat,aipl club residences,sector 70a,0.85,9139.0,2.0,2.0,2,5.0,Relatively New,842.0,0.0,0.0,0.0,0.0,0.0,0,45
house,grover homes sec 4,sector 4,4.75,9374.0,5.0,5.0,1,1.0,Old Property,5067.0,1.0,1.0,0.0,1.0,0.0,0,35
flat,emaar gurgaon greens,sector 102,1.45,8787.0,3.0,3.0,3,7.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,1,159
flat,dlf new town heights,sector 90,1.75,5720.0,4.0,4.0,3+,17.0,Relatively New,2468.0,0.0,1.0,0.0,1.0,0.0,1,88
flat,m3m golfestate,sector 65,5.4,18126.0,3.0,4.0,3,19.0,Moderately Old,2696.0,1.0,1.0,0.0,0.0,0.0,0,174
flat,signature global city,sector 37d,1.0,8160.0,3.0,3.0,3,4.0,Under Construction,1250.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,signature global solera,sector 107,0.36,6581.0,2.0,2.0,2,8.0,Relatively New,608.0,0.0,0.0,0.0,0.0,0.0,1,45
flat,pyramid urban,sector 67a,0.62,11854.0,2.0,2.0,2,2.0,Relatively New,581.0,0.0,0.0,0.0,0.0,0.0,1,64
house,vipul tatvam villa,sector 48,8.5,26235.0,4.0,4.0,1,2.0,Relatively New,3240.0,0.0,0.0,0.0,0.0,0.0,1,21
flat,indiabulls centrum park,sector 103,2.14,7443.0,4.0,6.0,3+,7.0,Relatively New,2718.0,0.0,1.0,0.0,0.0,0.0,1,142
flat,spaze privy,sector 72,1.9,9620.0,3.0,3.0,3,10.0,Moderately Old,1787.0,0.0,1.0,0.0,0.0,0.0,0,31
house,unitech espace,sector 50,7.35,41761.0,4.0,4.0,3+,3.0,Moderately Old,1760.0,0.0,1.0,0.0,1.0,0.0,0,52
flat,ats triumph,sector 104,1.85,8078.0,3.0,3.0,3+,24.0,Relatively New,2072.0,0.0,1.0,0.0,0.0,0.0,1,174
flat,my home,new sector 2,0.28,3166.0,2.0,1.0,1,2.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,1.0,1,15
flat,hero homes,sector 104,1.9,11249.0,3.0,3.0,3,16.0,Under Construction,1365.0,0.0,0.0,0.0,1.0,0.0,0,103
house,independent,sector 7,2.43,14890.0,4.0,4.0,2,3.0,Old Property,345.0,1.0,0.0,1.0,1.0,0.0,1,38
house,independent,sector 13,0.62,3588.0,6.0,6.0,0,3.0,Old Property,192.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,mapsko mount ville,sector 79,1.85,9641.0,3.0,4.0,3,21.0,New Property,1643.0,0.0,1.0,0.0,1.0,0.0,1,49
flat,vatika emilia floors,sector 83,0.6,5714.0,2.0,2.0,2,1.0,Relatively New,990.0,0.0,0.0,0.0,0.0,0.0,0,167
flat,ireo skyon,sector 60,3.6,12815.0,4.0,5.0,3,24.0,Relatively New,2604.0,0.0,1.0,0.0,0.0,0.0,0,49
flat,signature global park,sohna road,0.7,6071.0,3.0,3.0,3,2.0,Relatively New,1281.0,0.0,0.0,0.0,1.0,0.0,1,152
flat,hcbs sports ville,sohna road,0.22,3142.0,1.0,1.0,1,1.0,New Property,778.0,0.0,0.0,0.0,0.0,0.0,1,86
flat,capital residences 360,sector 70a,1.64,8299.0,3.0,3.0,3+,4.0,New Property,1950.0,0.0,1.0,0.0,0.0,0.0,1,144
flat,unitech the residences,sector 33,1.55,9872.0,3.0,4.0,1,1.0,Relatively New,1421.0,0.0,1.0,0.0,0.0,0.0,1,37
flat,godrej aria,sector 79,0.95,6551.0,2.0,2.0,3,5.0,Relatively New,1611.0,0.0,0.0,0.0,0.0,0.0,0,174
flat,antriksh heights,sector 84,1.02,4868.0,4.0,4.0,3+,11.0,Relatively New,1896.0,0.0,1.0,0.0,1.0,0.0,1,99
house,independent,sector 50,10.55,32562.0,5.0,5.0,3,2.0,Moderately Old,3240.0,1.0,1.0,0.0,0.0,0.0,1,42
flat,emaar mgf palm studios,sector 66,1.45,14795.0,2.0,2.0,3,3.0,Relatively New,1082.0,0.0,0.0,0.0,0.0,0.0,1,92
flat,godrej nature plus,sector 33,1.1,7971.0,2.0,2.0,2,14.0,Under Construction,1533.0,0.0,0.0,0.0,0.0,0.0,1,56
flat,pareena coban residences,sector 99a,1.4,7010.0,3.0,5.0,3+,6.0,New Property,1807.0,0.0,0.0,0.0,0.0,0.0,1,15
house,independent,sector 21,0.45,8411.0,3.0,2.0,1,1.0,Old Property,594.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,central park 2 bellevue,sector 48,2.75,10754.0,3.0,4.0,3+,3.0,Moderately Old,2574.0,0.0,0.0,0.0,0.0,0.0,1,32
flat,antriksh heights,sector 84,0.92,5041.0,3.0,3.0,3,2.0,Relatively New,1652.0,1.0,0.0,0.0,1.0,0.0,1,67
house,independent,sector 8,0.82,10224.0,2.0,4.0,0,2.0,Moderately Old,891.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,shapoorji pallonji joyville gurugram,sector 102,1.28,10534.0,2.0,2.0,3,10.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,huda housing board society,sector 52,0.45,9745.0,1.0,1.0,0,0.0,Moderately Old,513.0,0.0,0.0,0.0,1.0,0.0,0,43
flat,signature global park,sohna road,0.95,7850.0,3.0,2.0,3+,3.0,New Property,1210.0,0.0,0.0,0.0,0.0,0.0,1,85
flat,imperia the esfera,sector 37c,0.99,5454.0,3.0,4.0,3,9.0,Relatively New,1660.0,0.0,1.0,0.0,0.0,0.0,1,49
flat,central park flower valley,sector 33,1.79,11251.0,3.0,3.0,3,3.0,Old Property,1619.0,0.0,0.0,0.0,0.0,0.0,1,71
house,nirvana country,sector 50,10.0,14286.0,5.0,7.0,2,4.0,Moderately Old,7000.0,0.0,1.0,0.0,0.0,0.0,2,0
flat,ansal heights 86,sector 86,0.9,5325.0,3.0,3.0,2,10.0,New Property,1690.0,0.0,0.0,0.0,0.0,0.0,1,29
house,independent,sector 40,5.0,21124.0,9.0,9.0,3+,3.0,Relatively New,2367.0,0.0,0.0,0.0,1.0,0.0,0,66
flat,the crew bos chs manesar,manesar,0.85,3695.0,3.0,3.0,2,2.0,Moderately Old,2556.0,0.0,0.0,0.0,0.0,0.0,1,44
house,independent,sector 2,5.6,17284.0,8.0,6.0,3+,2.0,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,1,0
house,independent,sohna road road,0.49,4261.0,2.0,2.0,1,3.0,New Property,1150.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ss the coralwood,sector 84,1.1,4857.0,3.0,3.0,2,9.0,Relatively New,1584.0,0.0,0.0,0.0,0.0,0.0,1,75
house,emaar mgf marbella,sector 66,9.0,21251.0,4.0,4.0,3+,2.0,Relatively New,5200.0,0.0,1.0,1.0,1.0,0.0,0,114
flat,bptp amstoria,sector 102,1.9,8444.0,3.0,3.0,3+,1.0,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,1,174
flat,tarc maceo,sector 91,1.8,7758.0,4.0,3.0,3+,0.0,Relatively New,2578.0,1.0,0.0,0.0,1.0,0.0,2,45
house,emaar mgf marbella,sector 66,12.0,38095.0,5.0,6.0,3+,3.0,Relatively New,3150.0,0.0,1.0,1.0,0.0,0.0,0,153
flat,raheja vedaanta,sector 108,0.7,4522.0,2.0,2.0,3,1.0,Relatively New,1548.0,0.0,0.0,0.0,0.0,0.0,1,0
house,international city by sobha phase 1,sector 109,5.7,10556.0,4.0,4.0,3+,4.0,Relatively New,5400.0,1.0,1.0,0.0,0.0,0.0,1,98
house,independent,sector 23,5.65,17706.0,7.0,7.0,3+,2.0,Moderately Old,5000.0,0.0,1.0,0.0,1.0,0.0,1,68
flat,chd avenue,sector 71,0.95,7917.0,2.0,2.0,0,5.0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,godrej summit,sector 104,1.1,8669.0,2.0,2.0,3,16.0,Under Construction,1148.0,0.0,0.0,0.0,0.0,1.0,1,88
house,independent,sector 25,11.0,35530.0,5.0,5.0,3+,2.0,Relatively New,3096.0,1.0,1.0,1.0,1.0,0.0,1,29
house,international city by sobha phase 2,sector 109,9.5,26389.0,7.0,6.0,3,3.0,Relatively New,3600.0,1.0,1.0,0.0,1.0,0.0,1,138
flat,tata gurgaon gateway,sector 113,6.0,9139.0,5.0,6.0,3+,24.0,Moderately Old,7294.0,0.0,0.0,0.0,0.0,0.0,1,117
flat,ats kocoon,sector 109,1.75,10028.0,3.0,3.0,3,10.0,Relatively New,1550.0,0.0,0.0,0.0,1.0,0.0,0,49
flat,ss the leaf,sector 85,1.17,7001.0,2.0,2.0,3,11.0,Relatively New,1660.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,ss the leaf,sector 85,1.65,6852.0,3.0,4.0,3,9.0,New Property,2179.0,0.0,0.0,0.0,1.0,0.0,1,21
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4.0,4.0,3+,4.0,Relatively New,1975.0732139208608,1.0,1.0,0.0,0.0,0.0,0,152
flat,ashiana anmol,sohna road,0.9,7059.0,2.0,2.0,2,8.0,Relatively New,1275.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,aipl zen residences,sector 70a,1.75,10257.0,3.0,4.0,3+,20.0,Relatively New,1706.0,0.0,0.0,0.0,0.0,1.0,2,49
flat,shree vardhman victoria,sector 70,1.78,9128.0,3.0,3.0,3+,7.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,1.0,1,49
flat,trisara our homes 3,sohna road,0.35,5564.0,2.0,2.0,1,2.0,New Property,699.0,0.0,0.0,0.0,0.0,0.0,1,74
flat,sare homes,sector 92,0.5,4237.0,3.0,3.0,2,1.0,Relatively New,1068.0,0.0,0.0,0.0,0.0,0.0,1,26
flat,project krishna colony,sector 7,0.36,5142.0,2.0,2.0,1,0.0,Relatively New,700.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sector 14,4.5,20000.0,5.0,5.0,1,1.0,Relatively New,2778.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,emaar mgf emerald floors premier,sector 65,2.55,15454.0,3.0,3.0,3,3.0,Relatively New,1650.0582373495536,1.0,1.0,0.0,0.0,0.0,1,21
flat,indiabulls centrum park,sector 103,2.2,7652.0,4.0,6.0,3+,4.0,Relatively New,2602.0,0.0,1.0,0.0,0.0,0.0,0,108
flat,signature global city 63a,sector 63a,1.55,14783.0,2.0,2.0,2,2.0,Under Construction,1167.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pareena coban residences,sector 99a,1.16,5808.0,3.0,3.0,3,3.0,Relatively New,1790.0,0.0,1.0,0.0,0.0,1.0,1,49
flat,mapsko mount ville,sector 79,1.5,8264.0,3.0,4.0,3+,11.0,Relatively New,1416.0,0.0,1.0,0.0,0.0,0.0,0,144
flat,godrej aria,sector 79,1.7,7426.0,3.0,4.0,3+,6.0,New Property,1659.0,0.0,1.0,0.0,0.0,0.0,1,81
flat,bestech park view residency,sector 2,1.18,7539.0,2.0,2.0,3,5.0,Old Property,1416.0,1.0,0.0,0.0,0.0,0.0,1,76
flat,smart world one,dwarka expressway,1.65,5933.0,3.0,4.0,3,6.0,Under Construction,3094.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,bestech altura,sector 79,1.9,8837.0,3.0,4.0,3,11.0,Under Construction,1946.0,0.0,0.0,0.0,0.0,0.0,1,96
flat,supertech araville,sector 79,0.8,6178.0,2.0,2.0,3+,9.0,New Property,1172.0,0.0,0.0,0.0,0.0,1.0,1,24
flat,gls arawali homes,sohna road,0.29,6035.0,2.0,2.0,2,9.0,Relatively New,534.0,0.0,0.0,0.0,0.0,0.0,1,55
flat,dlf new town heights,sector 90,1.95,7150.0,4.0,4.0,3+,24.0,Relatively New,2456.0,0.0,1.0,1.0,0.0,0.0,1,174
flat,pyramid urban,sector 67a,0.53,8967.0,2.0,2.0,1,6.0,Relatively New,657.0,0.0,0.0,0.0,0.0,1.0,0,49
flat,raheja vedaanta,sector 108,0.8,4080.0,3.0,3.0,3,9.0,Relatively New,1663.0,0.0,0.0,0.0,1.0,0.0,1,174
house,independent,sector 13,2.25,6944.0,10.0,10.0,2,1.0,Old Property,400.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,vatika city,sector 49,1.85,10578.0,3.0,3.0,1,7.0,Moderately Old,1471.12,0.0,0.0,1.0,1.0,0.0,1,158
flat,hcbs sports ville,sector 2,0.35,4375.0,2.0,2.0,2,8.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,1,37
house,independent,sector 41,9.0,27778.0,8.0,5.0,3+,3.0,Old Property,3240.0,0.0,1.0,1.0,1.0,0.0,0,26
house,dlf city plots,sector 26,13.5,29880.0,5.0,5.0,2,2.0,Moderately Old,4518.0,1.0,1.0,0.0,0.0,1.0,0,104
flat,oriental valley chs,sector 9a,1.5,8108.0,4.0,3.0,3+,8.0,Moderately Old,2056.0,0.0,0.0,0.0,0.0,0.0,1,35
flat,ramprastha the atrium,sector 37d,1.0,7782.0,3.0,3.0,2,4.0,Relatively New,1163.0,0.0,0.0,0.0,0.0,0.0,1,13
flat,dnha group housing society,manesar,0.75,4518.0,3.0,2.0,2,5.0,Moderately Old,1502.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pyramid pride,sector 76,0.5,6578.0,2.0,2.0,1,8.0,Under Construction,844.0,0.0,0.0,0.0,0.0,0.0,1,76
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4.0,5.0,3+,10.0,Relatively New,2600.0,0.0,1.0,0.0,1.0,0.0,0,174
flat,smart world gems,sector 89,1.3,9135.0,3.0,3.0,2,2.0,New Property,1581.0,1.0,0.0,0.0,0.0,0.0,1,44
flat,tulip violet,sector 69,1.4,8928.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,0.0,0.0,1,157
flat,shri ram apartments,sector 4,0.36,3789.0,2.0,2.0,1,4.0,Relatively New,1056.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ramprastha city,dwarka expressway,1.3,9285.0,3.0,3.0,2,3.0,Under Construction,1267.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,pivotal devaan,sector 84,0.35,7246.0,2.0,2.0,2,4.0,Relatively New,537.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,the close north,sector 50,2.7,9980.0,3.0,3.0,3+,3.0,Moderately Old,2357.0,0.0,1.0,0.0,0.0,0.0,1,117
flat,umang monsoon breeze,sector 78,1.2,6493.0,3.0,3.0,2,8.0,Moderately Old,2045.0,0.0,0.0,0.0,1.0,0.0,2,8
flat,sobha city,sector 108,2.95,14727.0,3.0,4.0,2,12.0,Relatively New,2003.123514632987,0.0,0.0,0.0,0.0,0.0,1,49
flat,kiran residency,sector 56,1.5,6648.0,3.0,5.0,3+,4.0,Moderately Old,2250.0,1.0,0.0,0.0,1.0,0.0,0,134
flat,experion the heartsong,sector 108,1.36,6542.0,3.0,2.0,3+,2.0,Relatively New,1343.0,1.0,1.0,0.0,0.0,0.0,0,77
flat,dlf regal gardens,sector 90,1.25,7339.0,3.0,3.0,3,28.0,Moderately Old,1541.0,0.0,1.0,0.0,0.0,0.0,1,38
flat,adani m2k oyster grande,sector 102,4.55,10000.0,4.0,4.0,3+,11.0,Relatively New,4630.0,0.0,0.0,0.0,0.0,0.0,0,60
flat,sobha city,sector 108,2.45,14040.0,3.0,3.0,3,15.0,Relatively New,1460.0,0.0,0.0,0.0,0.0,0.0,1,49
house,independent,sector 25,6.5,36111.0,4.0,3.0,3,3.0,Moderately Old,1800.0,1.0,0.0,0.0,1.0,0.0,1,19
house,eros rosewood villas,sector 49,2.8,15556.0,3.0,3.0,3,2.0,Moderately Old,1800.0,0.0,0.0,0.0,1.0,0.0,1,68
house,emaar mgf marbella,sector 66,9.01,16066.0,4.0,4.0,3+,3.0,Relatively New,5574.7,0.0,1.0,1.0,0.0,0.0,1,122
flat,essel towers,sector 14,2.2,12500.0,3.0,4.0,3+,3.0,Old Property,1956.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ild greens,sector 37c,0.95,5066.0,3.0,3.0,3+,0.0,New Property,1697.0,0.0,0.0,0.0,0.0,0.0,1,51
flat,sbtl caladium,sector 109,1.68,6601.0,3.0,3.0,3+,7.0,Moderately Old,2303.0,0.0,1.0,0.0,0.0,0.0,1,134
flat,bptp pedestal,sector 70a,1.9,9500.0,4.0,3.0,3,2.0,New Property,2111.0,0.0,0.0,1.0,0.0,0.0,1,133
flat,aipl the peaceful homes,sector 70a,2.4,11162.0,3.0,3.0,3,11.0,Relatively New,1946.0,0.0,1.0,0.0,0.0,0.0,1,108
flat,central park flower valley aqua front towers,sector 33,1.7,9449.0,3.0,3.0,3+,5.0,New Property,1697.0,0.0,0.0,0.0,0.0,0.0,0,44
flat,ashiana anmol,sohna road,0.88,11125.0,2.0,2.0,2,13.0,Relatively New,1016.0,0.0,0.0,0.0,0.0,0.0,2,127
flat,ireo skyon,sector 60,3.0,12484.0,3.0,3.0,3,5.0,Relatively New,2400.0,0.0,1.0,0.0,0.0,0.0,0,174
house,dlf city plots,sector 26,13.5,29880.0,5.0,5.0,3,2.0,Old Property,4518.0,1.0,1.0,1.0,1.0,0.0,0,110
flat,paras dews,sector 106,0.92,6642.0,2.0,2.0,3+,2.0,Relatively New,940.0,0.0,0.0,0.0,0.0,0.0,1,174
